0	111824.0	111824.0
1	111734.0	111734.0
2	111678.0	111678.0
3	111633.0	111633.0
4	111510.0	111510.0
5	111443.0	111443.0
6	111255.0	111255.0
7	111824.0	111255.0
8	111167.0	111167.0
9	110983.0	110983.0
10	111734.0	110983.0
11	110859.0	110859.0
12	110674.0	110674.0
13	111678.0	110674.0
14	110619.0	110619.0
15	110499.0	110499.0
16	111633.0	110499.0
17	110413.0	110413.0
18	110315.0	110315.0
19	111510.0	110315.0
20	110263.0	110263.0
21	110198.0	110198.0
22	111443.0	110198.0
23	110102.0	110102.0
24	110009.0	110009.0
25	111255.0	110009.0
26	109921.0	109921.0
27	109865.0	109865.0
28	111167.0	109865.0
29	109748.0	109748.0
30	109559.0	109559.0
31	110983.0	109559.0
32	109374.0	109374.0
33	109319.0	109319.0
34	110859.0	109319.0
35	109243.0	109243.0
36	109188.0	109188.0
37	110674.0	109188.0
38	109103.0	109103.0
39	108923.0	108923.0
40	110619.0	108923.0
41	108742.0	108742.0
42	108621.0	108621.0
43	110499.0	108621.0
44	108440.0	108440.0
45	108390.0	108390.0
46	110413.0	108390.0
47	108214.0	108214.0
48	108011.0	108011.0
49	110315.0	108011.0
50	107928.0	107928.0
51	107808.0	107808.0
52	110263.0	107808.0
53	107754.0	107754.0
54	107700.0	107700.0
55	110198.0	107700.0
56	107647.0	107647.0
57	107558.0	107558.0
58	110102.0	107558.0
59	107359.0	107359.0
60	107295.0	107295.0
61	110009.0	107295.0
62	107118.0	107118.0
63	107000.0	107000.0
64	109921.0	107000.0
65	106947.0	106947.0
66	106895.0	106895.0
67	109865.0	106895.0
68	106833.0	106833.0
69	106746.0	106746.0
70	109748.0	106746.0
71	106695.0	106695.0
72	106578.0	106578.0
73	109559.0	106578.0
74	106487.0	106487.0
75	106469.0	106469.0
76	109374.0	106469.0
77	106292.0	106292.0
78	106274.0	106274.0
79	109319.0	106274.0
80	106189.0	106189.0
81	106108.0	106108.0
82	109243.0	106108.0
83	105929.0	105929.0
84	105780.0	105780.0
85	109188.0	105780.0
86	105701.0	105701.0
87	105528.0	105528.0
88	109103.0	105528.0
89	105453.0	105453.0
90	105380.0	105380.0
91	108923.0	105380.0
92	105211.0	105211.0
93	105140.0	105140.0
94	108742.0	105140.0
95	105056.0	105056.0
96	105007.0	105007.0
97	108621.0	105007.0
98	104893.0	104893.0
99	104845.0	104845.0
100	108440.0	104845.0
101	104784.0	104784.0
102	104668.0	104668.0
103	108390.0	104668.0
104	104598.0	104598.0
105	104433.0	104433.0
106	108214.0	104433.0
107	104355.0	104355.0
108	104210.0	104210.0
109	108011.0	104210.0
110	104128.0	104128.0
111	104052.0	104052.0
112	107928.0	104052.0
113	104035.0	104035.0
114	103841.0	103841.0
115	107808.0	103841.0
116	103729.0	103729.0
117	103614.0	103614.0
118	107754.0	103614.0
119	103453.0	103453.0
120	103263.0	103263.0
121	107700.0	103263.0
122	103213.0	103213.0
123	103196.0	103196.0
124	107647.0	103196.0
125	103179.0	103179.0
126	103090.0	103090.0
127	107558.0	103090.0
128	102978.0	102978.0
129	102891.0	102891.0
130	107359.0	102891.0
131	102749.0	102749.0
132	102675.0	102675.0
133	107295.0	102675.0
134	102536.0	102536.0
135	102464.0	102464.0
136	107118.0	102464.0
137	102393.0	102393.0
138	102220.0	102220.0
139	107000.0	102220.0
140	102151.0	102151.0
141	101982.0	101982.0
142	106947.0	101982.0
143	101869.0	101869.0
144	101786.0	101786.0
145	106895.0	101786.0
146	101628.0	101628.0
147	101542.0	101542.0
148	106833.0	101542.0
149	101474.0	101474.0
150	101253.0	101253.0
151	106746.0	101253.0
152	101088.0	101088.0
153	101007.0	101007.0
154	106695.0	101007.0
155	100846.0	100846.0
156	100787.0	100787.0
157	106578.0	100787.0
158	100571.0	100571.0
159	100522.0	100522.0
160	106487.0	100522.0
161	100386.0	100386.0
162	100302.0	100302.0
163	106469.0	100302.0
164	100258.0	100258.0
165	100242.0	100242.0
166	106292.0	100242.0
167	100194.0	100194.0
168	100019.0	100019.0
169	106274.0	100019.0
170	99887.0	99887.0
171	99805.0	99805.0
172	106189.0	99805.0
173	99758.0	99758.0
174	99604.0	99604.0
175	106108.0	99604.0
176	99561.0	99561.0
177	99482.0	99482.0
178	105929.0	99482.0
179	99401.0	99401.0
180	99349.0	99349.0
181	105780.0	99349.0
182	99270.0	99270.0
183	99193.0	99193.0
184	105701.0	99193.0
185	99084.0	99084.0
186	98955.0	98955.0
187	105528.0	98955.0
188	98848.0	98848.0
189	98677.0	98677.0
190	105453.0	98677.0
191	98599.0	98599.0
192	98432.0	98432.0
193	105380.0	98432.0
194	98357.0	98357.0
195	98247.0	98247.0
196	105211.0	98247.0
197	98139.0	98139.0
198	98013.0	98013.0
199	105140.0	98013.0
200	97841.0	97841.0
201	97825.0	97825.0
202	105056.0	97825.0
203	97740.0	97740.0
204	97583.0	97583.0
205	105007.0	97583.0
206	97537.0	97537.0
207	97486.0	97486.0
208	104893.0	97486.0
209	97381.0	97381.0
210	97335.0	97335.0
211	104845.0	97335.0
212	97284.0	97284.0
213	97180.0	97180.0
214	104784.0	97180.0
215	97016.0	97016.0
216	96948.0	96948.0
217	104668.0	96948.0
218	96898.0	96898.0
219	96712.0	96712.0
220	104598.0	96712.0
221	96636.0	96636.0
222	96562.0	96562.0
223	104433.0	96562.0
224	96513.0	96513.0
225	96430.0	96430.0
226	104355.0	96430.0
227	96364.0	96364.0
228	96262.0	96262.0
229	104210.0	96262.0
230	96159.0	96159.0
231	96114.0	96114.0
232	104128.0	96114.0
233	95946.0	95946.0
234	95896.0	95896.0
235	104052.0	95896.0
236	95685.0	95685.0
237	95585.0	95585.0
238	104035.0	95585.0
239	95527.0	95527.0
240	95454.0	95454.0
241	103841.0	95454.0
242	95406.0	95406.0
243	95341.0	95341.0
244	103729.0	95341.0
245	95294.0	95294.0
246	95193.0	95193.0
247	103614.0	95193.0
248	95148.0	95148.0
249	95106.0	95106.0
250	103453.0	95106.0
251	94925.0	94925.0
252	94761.0	94761.0
253	103263.0	94761.0
254	94663.0	94663.0
255	94617.0	94617.0
256	103213.0	94617.0
257	94463.0	94463.0
258	94400.0	94400.0
259	103196.0	94400.0
260	94250.0	94250.0
261	94205.0	94205.0
262	103179.0	94205.0
263	94096.0	94096.0
264	93989.0	93989.0
265	103090.0	93989.0
266	93829.0	93829.0
267	93732.0	93732.0
268	102978.0	93732.0
269	93683.0	93683.0
270	93621.0	93621.0
271	102891.0	93621.0
272	93415.0	93415.0
273	93355.0	93355.0
274	102749.0	93355.0
275	93153.0	93153.0
276	92976.0	92976.0
277	102675.0	92976.0
278	92816.0	92816.0
279	92772.0	92772.0
280	102536.0	92772.0
281	92728.0	92728.0
282	92656.0	92656.0
283	102464.0	92656.0
284	92483.0	92483.0
285	92378.0	92378.0
286	102393.0	92378.0
287	92306.0	92306.0
288	92263.0	92263.0
289	102220.0	92263.0
290	92215.0	92215.0
291	92156.0	92156.0
292	102151.0	92156.0
293	92086.0	92086.0
294	91991.0	91991.0
295	101982.0	91991.0
296	91975.0	91975.0
297	91918.0	91918.0
298	101869.0	91918.0
299	91768.0	91768.0
300	91571.0	91571.0
301	101786.0	91571.0
302	91491.0	91491.0
303	91448.0	91448.0
304	101628.0	91448.0
305	91406.0	91406.0
306	91282.0	91282.0
307	101542.0	91282.0
308	91267.0	91267.0
309	91225.0	91225.0
310	101474.0	91225.0
311	91104.0	91104.0
312	91002.0	91002.0
313	101253.0	91002.0
314	90855.0	90855.0
315	90786.0	90786.0
316	101088.0	90786.0
317	90731.0	90731.0
318	90687.0	90687.0
319	101007.0	90687.0
